date,metric_type,Provider Name,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
2/4/2025,median,Citynet,92692,93780,92.69,93.78,4,2520,714,1346
2/4/2025,median,EngiNet,55594,49609,55.59,49.61,4,595,172,330
2/4/2025,median,Aztelekom,89388,84396,89.39,84.4,8,2526,656,1345
2/4/2025,median,Azeronline,107782,84182,107.78,84.18,9,1558,412,794
2/4/2025,median,Baktelekom,83335,82911,83.34,82.91,5,3421,937,1709
2/4/2025,median,ULTEL,84383,86356,84.38,86.36,3,194,76,119
2/4/2025,median,Delta Telecom,37071,32823,37.07,32.82,4,754,204,365
2/4/2025,median,Smart Online,26673,22388,26.67,22.39,4,156,27,71
2/4/2025,median,alfanet,47573,51146,47.57,51.15,3,149,37,69
2/4/2025,median,Teleport,26645,33593,26.65,33.59,7,160,43,72
2/4/2025,median,Azeurotel,69299,63970,69.3,63.97,4,258,83,117
2/4/2025,median,KATV 1,74941,81435,74.94,81.44,3,2036,548,1053
2/4/2025,median,Caspian Telecom,79235,77284,79.24,77.28,3,602,174,300
2/4/2025,median,GSP,39585,38805,39.59,38.81,6,345,83,136
2/4/2025,median,AzFiberNet,48808,53038,48.81,53.04,3,220,59,105
2/4/2025,median,SparkTel,64224,67854,64.22,67.85,3,114,42,72
2/4/2025,median,iZONE,65729,54521,65.73,54.52,3,154,44,84
2/4/2025,median,Selnet,65613,35386,65.61,35.39,5,806,170,362
2/4/2025,median,Bulud Telecom,55216,52264,55.22,52.26,4,142,53,90
2/4/2025,median,Metronet,62047,48695,62.05,48.7,4,331,99,163
2/5/2025,median,All Providers Combined,76388,68610,76.39,68.61,5,18550,5101,9324
2/5/2025,median,Citynet,92308,93647,92.31,93.65,4,2625,788,1395
2/5/2025,median,EngiNet,52107,45279,52.11,45.28,4,703,181,360
2/5/2025,median,Aztelekom,80342,73015,80.34,73.02,8,2886,726,1418
2/5/2025,median,Azeronline,96922,66923,96.92,66.92,9,1394,420,798
2/5/2025,median,Baktelekom,90480,87050,90.48,87.05,5,3573,993,1846
2/5/2025,median,ULTEL,80714,73317,80.71,73.32,3,213,65,116
2/5/2025,median,Delta Telecom,39009,33600,39.01,33.6,3,638,215,356
2/5/2025,median,Smart Online,36746,35130,36.75,35.13,4,154,34,69
2/5/2025,median,alfanet,59228,53400,59.23,53.4,3,144,48,97
2/5/2025,median,Teleport,27835,27309,27.84,27.31,5,103,26,45
2/5/2025,median,Azeurotel,81735,71201,81.74,71.2,4,231,70,100
2/5/2025,median,KATV 1,76965,82791,76.97,82.79,3,2202,629,1204
2/5/2025,median,Caspian Telecom,77791,82162,77.79,82.16,3,656,208,336
2/5/2025,median,GSP,36820,39952,36.82,39.95,4,262,80,128
2/5/2025,median,AzFiberNet,51032,53265,51.03,53.27,3,239,66,138
2/5/2025,median,BeeOnline,44872,39726,44.87,39.73,4,134,29,57
2/5/2025,median,iZONE,80018,57782,80.02,57.78,2,162,46,91
2/5/2025,median,Selnet,58590,32325,58.59,32.33,5,836,188,368
2/5/2025,median,ArazNET,10095,12118,10.1,12.12,111,141,32,60
2/5/2025,median,Bulud Telecom,48619,45364,48.62,45.36,5,196,48,84
2/5/2025,median,Metronet,53679,46512,53.68,46.51,4,401,124,210
2/2/2025,mean,All Providers Combined,127544,114659,127.54,114.66,9,16743,4522,8773
2/2/2025,mean,Citynet,169745,159507,169.75,159.51,7,2940,814,1503
2/2/2025,mean,EngiNet,67610,69901,67.61,69.9,11,744,202,415
2/2/2025,mean,Aztelekom,151143,139095,151.14,139.1,9,2395,677,1360
2/2/2025,mean,Azeronline,160200,102365,160.2,102.37,13,1321,376,768
2/2/2025,mean,Baktelekom,168477,153710,168.48,153.71,9,3079,848,1592
2/2/2025,mean,ULTEL,121316,91170,121.32,91.17,4,283,56,136
2/2/2025,mean,Delta Telecom,38600,32479,38.6,32.48,10,440,130,258
2/2/2025,mean,Smart Online,39212,35076,39.21,35.08,4,105,23,56
2/2/2025,mean,alfanet,53074,55624,53.07,55.62,3,154,44,88
2/2/2025,mean,Azeurotel,156440,128339,156.44,128.34,6,117,40,68
2/2/2025,mean,GSP,43445,43833,43.45,43.83,15,188,54,111
2/2/2025,mean,KATV 1,67232,66584,67.23,66.58,6,2024,579,1138
2/2/2025,mean,Caspian Telecom,63409,65887,63.41,65.89,5,562,164,299
2/2/2025,mean,AzFiberNet,74688,73466,74.69,73.47,9,135,41,96
2/2/2025,mean,BeeOnline,91185,68556,91.19,68.56,8,104,31,65
2/2/2025,mean,iZONE,87033,73474,87.03,73.47,3,187,63,104
2/2/2025,mean,Selnet,83691,95404,83.69,95.4,7,587,133,307
2/2/2025,mean,ArazNET,10092,10343,10.09,10.34,74,192,25,74
2/2/2025,mean,Bulud Telecom,47144,45151,47.14,45.15,5,105,36,68
2/2/2025,mean,Metronet,138851,120384,138.85,120.38,6,320,106,181
2/3/2025,mean,All Providers Combined,127349,113987,127.35,113.99,8,16707,4506,8475
2/3/2025,mean,Citynet,163010,155631,163.01,155.63,7,2631,701,1303
2/3/2025,mean,EngiNet,63845,64357,63.85,64.36,12,678,173,366
2/3/2025,mean,Aztelekom,172230,154002,172.23,154,10,2471,642,1292
2/3/2025,mean,Azeronline,165733,113340,165.73,113.34,13,1285,362,674
2/3/2025,mean,Baktelekom,162516,148450,162.52,148.45,7,3074,860,1650
2/3/2025,mean,ULTEL,64491,70285,64.49,70.29,7,136,57,98
2/3/2025,mean,Delta Telecom,60931,51115,60.93,51.12,10,751,232,369
2/3/2025,mean,Smart Online,39526,34060,39.53,34.06,6,106,26,56
2/3/2025,mean,alfanet,46495,49349,46.5,49.35,5,139,44,78
2/3/2025,mean,Teleport,44732,43412,44.73,43.41,10,102,26,44
2/3/2025,mean,Azeurotel,187668,171547,187.67,171.55,13,135,48,84
2/3/2025,mean,GSP,63972,63527,63.97,63.53,16,166,51,85
2/3/2025,mean,KATV 1,69116,67908,69.12,67.91,4,1960,535,1050
2/3/2025,mean,Caspian Telecom,66919,67527,66.92,67.53,5,541,158,275
2/3/2025,mean,AzFiberNet,86295,87327,86.3,87.33,5,210,63,118
2/3/2025,mean,SparkTel,70350,83535,70.35,83.54,11,125,45,71
2/3/2025,mean,BeeOnline,63510,58012,63.51,58.01,6,188,46,100
2/3/2025,mean,iZONE,85973,77480,85.97,77.48,3,168,48,75
2/3/2025,mean,Selnet,113210,80381,113.21,80.38,6,774,167,345
2/3/2025,mean,Bulud Telecom,123541,131065,123.54,131.07,5,160,54,94
2/3/2025,mean,Metronet,168593,112655,168.59,112.66,7,289,72,147
2/4/2025,mean,All Providers Combined,127092,112433,127.09,112.43,9,17756,4757,8846
2/4/2025,mean,Citynet,159110,149921,159.11,149.92,7,2520,714,1346
2/4/2025,mean,EngiNet,63955,61957,63.96,61.96,15,595,172,330
2/4/2025,mean,Aztelekom,167630,147803,167.63,147.8,10,2526,656,1345
2/4/2025,mean,Azeronline,164830,116752,164.83,116.75,13,1558,412,794
2/4/2025,mean,Baktelekom,166762,153473,166.76,153.47,6,3421,937,1709
2/4/2025,mean,ULTEL,106640,105848,106.64,105.85,4,194,76,119
2/4/2025,mean,Delta Telecom,60634,51237,60.63,51.24,12,754,204,365
2/4/2025,mean,Smart Online,33407,34231,33.41,34.23,7,156,27,71
2/4/2025,mean,alfanet,50190,51435,50.19,51.44,7,149,37,69
2/4/2025,mean,Teleport,33760,36429,33.76,36.43,14,160,43,72
2/4/2025,mean,Azeurotel,109227,97675,109.23,97.68,4,258,83,117
2/4/2025,mean,KATV 1,65653,66922,65.65,66.92,4,2036,548,1053
2/4/2025,mean,Caspian Telecom,65896,65298,65.9,65.3,7,602,174,300
2/4/2025,mean,GSP,48128,48251,48.13,48.25,8,345,83,136
2/4/2025,mean,AzFiberNet,75579,84731,75.58,84.73,4,220,59,105
2/4/2025,mean,SparkTel,130156,133997,130.16,134,6,114,42,72
2/4/2025,mean,iZONE,88382,79883,88.38,79.88,7,154,44,84
2/4/2025,mean,Selnet,118688,67207,118.69,67.21,7,806,170,362
2/4/2025,mean,Bulud Telecom,58213,56409,58.21,56.41,5,142,53,90
2/4/2025,mean,Metronet,153218,97307,153.22,97.31,11,331,99,163
2/5/2025,mean,All Providers Combined,124148,108051,124.15,108.05,9,18550,5101,9324
2/5/2025,mean,Citynet,160067,154074,160.07,154.07,5,2625,788,1395
2/5/2025,mean,EngiNet,64601,63184,64.6,63.18,13,703,181,360
2/5/2025,mean,Aztelekom,149013,136414,149.01,136.41,10,2886,726,1418
2/5/2025,mean,Azeronline,164812,100034,164.81,100.03,13,1394,420,798
2/5/2025,mean,Baktelekom,172388,149329,172.39,149.33,7,3573,993,1846
2/5/2025,mean,ULTEL,131680,108912,131.68,108.91,8,213,65,116
2/5/2025,mean,Delta Telecom,61571,49919,61.57,49.92,8,638,215,356
2/5/2025,mean,Smart Online,49919,40975,49.92,40.98,5,154,34,69
2/5/2025,mean,alfanet,56251,54605,56.25,54.61,4,144,48,97
2/5/2025,mean,Teleport,33373,35858,33.37,35.86,39,103,26,45
2/5/2025,mean,Azeurotel,130379,106248,130.38,106.25,5,231,70,100
2/5/2025,mean,KATV 1,68081,68599,68.08,68.6,5,2202,629,1204
2/5/2025,mean,Caspian Telecom,69054,67536,69.05,67.54,6,656,208,336
2/5/2025,mean,GSP,38340,41850,38.34,41.85,15,262,80,128
2/5/2025,mean,AzFiberNet,90622,93521,90.62,93.52,7,239,66,138
2/5/2025,mean,BeeOnline,56228,45716,56.23,45.72,4,134,29,57
2/5/2025,mean,iZONE,93964,73368,93.96,73.37,5,162,46,91
2/5/2025,mean,Selnet,94226,52726,94.23,52.73,8,836,188,368
2/5/2025,mean,ArazNET,14210,13603,14.21,13.6,112,141,32,60
2/5/2025,mean,Bulud Telecom,69199,60206,69.2,60.21,7,196,48,84
2/5/2025,mean,Metronet,125158,84738,125.16,84.74,5,401,124,210
2/6/2025,median,All Providers Combined,76361,71106,76.36,71.11,4,19070,5198,9428
2/6/2025,median,Citynet,92858,93853,92.86,93.85,4,2652,793,1361
2/6/2025,median,EngiNet,56348,50762,56.35,50.76,5,1133,304,564
2/6/2025,median,Aztelekom,91254,83950,91.25,83.95,8,2928,728,1444
2/6/2025,median,Azeronline,94616,63865,94.62,63.87,9,1454,381,736
2/6/2025,median,Baktelekom,93476,88976,93.48,88.98,5,3479,966,1749
2/6/2025,median,ULTEL,75761,80349,75.76,80.35,3,320,83,140
2/6/2025,median,Delta Telecom,37951,34230,37.95,34.23,4,832,261,406
2/6/2025,median,Smart Online,44799,34342,44.8,34.34,4,175,41,78
2/6/2025,median,alfanet,53160,45067,53.16,45.07,3,136,40,88
2/6/2025,median,Teleport,35521,34375,35.52,34.38,4,129,36,69
2/6/2025,median,Azeurotel,81903,85799,81.9,85.8,3,218,62,112
2/6/2025,median,KATV 1,79119,84853,79.12,84.85,3,2283,611,1187
2/6/2025,median,Caspian Telecom,78889,80517,78.89,80.52,3,580,162,280
2/6/2025,median,GSP,44128,39348,44.13,39.35,5,254,71,128
2/6/2025,median,AzFiberNet,58458,64810,58.46,64.81,3,289,104,155
2/6/2025,median,BeeOnline,42435,47160,42.44,47.16,4,143,32,74
2/6/2025,median,iZONE,62505,49092,62.51,49.09,3,119,50,83
2/6/2025,median,Selnet,63220,37428,63.22,37.43,5,750,175,354
2/6/2025,median,ArazNET,10250,13725,10.25,13.73,113,102,25,63
2/6/2025,median,Bulud Telecom,69295,69310,69.3,69.31,4,102,29,61
2/6/2025,median,Metronet,70610,47810,70.61,47.81,4,342,107,190
2/7/2025,median,All Providers Combined,72791,66649,72.79,66.65,5,18019,5203,9481
2/7/2025,median,Citynet,92686,93732,92.69,93.73,4,2473,784,1424
2/7/2025,median,EngiNet,50667,49668,50.67,49.67,4,781,231,425
2/7/2025,median,Aztelekom,86352,75437,86.35,75.44,8,3076,793,1535
2/7/2025,median,Azeronline,100769,76875,100.77,76.88,8,1351,387,763
2/7/2025,median,Baktelekom,77007,71900,77.01,71.9,5,3409,1017,1891
2/7/2025,median,ULTEL,77449,76981,77.45,76.98,3,314,95,145
2/7/2025,median,Delta Telecom,38411,33790,38.41,33.79,3,710,264,406
2/7/2025,median,Smart Online,36494,34410,36.49,34.41,4,118,37,63
2/7/2025,median,alfanet,49910,38262,49.91,38.26,5,144,47,82
2/7/2025,median,Teleport,29660,30501,29.66,30.5,4,159,44,67
2/7/2025,median,Azeurotel,65020,54576,65.02,54.58,5,143,54,88
2/7/2025,median,KATV 1,77075,78350,77.08,78.35,3,2066,615,1145
2/7/2025,median,Caspian Telecom,86940,88618,86.94,88.62,3,523,159,253
2/7/2025,median,GSP,41074,47460,41.07,47.46,4,231,72,147
2/7/2025,median,AzFiberNet,72313,69994,72.31,69.99,3,220,71,114
2/7/2025,median,BeeOnline,47464,47553,47.46,47.55,4,108,32,66
2/7/2025,median,iZONE,63148,49875,63.15,49.88,3,143,51,88
2/7/2025,median,Selnet,55862,30382,55.86,30.38,5,801,160,331
2/7/2025,median,ArazNET,12175,12259,12.18,12.26,111,138,28,66
2/7/2025,median,Metronet,59734,39773,59.73,39.77,4,407,117,204
2/8/2025,median,All Providers Combined,69684,64717,69.68,64.72,5,17386,4717,8953
2/8/2025,median,Citynet,91618,93381,91.62,93.38,4,2817,843,1495
2/8/2025,median,EngiNet,43794,44085,43.79,44.09,6,877,227,424
2/8/2025,median,Aztelekom,83178,78897,83.18,78.9,8,2579,689,1371
2/8/2025,median,Azeronline,106165,74292,106.17,74.29,9,1225,359,719
2/8/2025,median,Baktelekom,76846,70706,76.85,70.71,5,3384,892,1733
2/8/2025,median,ULTEL,80199,74699,80.2,74.7,3,224,72,137
2/8/2025,median,Delta Telecom,36125,35032,36.13,35.03,4,503,143,268
2/8/2025,median,Smart Online,38939,33673,38.94,33.67,4,129,29,55
2/8/2025,median,alfanet,48323,42357,48.32,42.36,4,149,35,82
2/8/2025,median,Teleport,27473,36069,27.47,36.07,4,111,33,59
2/8/2025,median,Azeurotel,61124,63200,61.12,63.2,5,201,49,78
2/8/2025,median,KATV 1,72782,74552,72.78,74.55,3,2064,587,1165
2/8/2025,median,Caspian Telecom,75798,75116,75.8,75.12,3,609,150,299
2/8/2025,median,GSP,40826,41244,40.83,41.24,5,240,65,129
2/8/2025,median,AzFiberNet,45362,44177,45.36,44.18,4,194,49,90
2/8/2025,median,BeeOnline,81039,50881,81.04,50.88,4,101,29,68
2/8/2025,median,iZONE,52666,42507,52.67,42.51,3,170,48,91
2/8/2025,median,Selnet,51285,33402,51.29,33.4,6,641,161,331
2/8/2025,median,Bulud Telecom,41294,48528,41.29,48.53,7,134,45,76
2/8/2025,median,Metronet,56101,40407,56.1,40.41,4,286,97,174
2/8/2025,median,Nest Fiber,25878,27176,25.88,27.18,6,113,18,34
2/9/2025,median,All Providers Combined,71993,66720,71.99,66.72,5,15666,4201,8104
2/9/2025,median,Citynet,91712,93736,91.71,93.74,4,2630,715,1384
2/9/2025,median,EngiNet,51914,49281,51.91,49.28,5,726,202,374
2/9/2025,median,Aztelekom,88056,79083,88.06,79.08,7,2228,607,1238
2/9/2025,median,Azeronline,96497,72040,96.5,72.04,9,1132,333,659
2/9/2025,median,Baktelekom,82490,77562,82.49,77.56,5,2911,793,1523
2/9/2025,median,ULTEL,82890,89606,82.89,89.61,3,208,66,126
2/9/2025,median,Delta Telecom,35972,31025,35.97,31.03,4,403,107,207
2/9/2025,median,alfanet,43963,43113,43.96,43.11,3,144,48,76
2/9/2025,median,Azeurotel,61573,60911,61.57,60.91,4,138,33,64
2/9/2025,median,KATV 1,71415,78362,71.42,78.36,3,2185,553,1113
2/9/2025,median,Caspian Telecom,63745,69051,63.75,69.05,3,563,153,267
2/9/2025,median,GSP,44751,43793,44.75,43.79,6,142,38,85
2/9/2025,median,AzFiberNet,40109,41145,40.11,41.15,4,129,38,79
2/9/2025,median,iZONE,60551,54885,60.55,54.89,2,121,42,72
2/9/2025,median,Selnet,53562,39459,53.56,39.46,6,713,160,327
2/9/2025,median,ArazNET,12490,10910,12.49,10.91,110,113,29,66
2/9/2025,median,Bulud Telecom,54320,53455,54.32,53.46,4,115,48,73
2/9/2025,median,Metronet,57980,39956,57.98,39.96,4,301,91,159
2/6/2025,mean,All Providers Combined,127857,112427,127.86,112.43,8,19070,5198,9428
2/6/2025,mean,Citynet,156628,149280,156.63,149.28,7,2652,793,1361
2/6/2025,mean,EngiNet,67588,67394,67.59,67.39,10,1133,304,564
2/6/2025,mean,Aztelekom,167587,148467,167.59,148.47,10,2928,728,1444
2/6/2025,mean,Azeronline,156677,104295,156.68,104.3,13,1454,381,736
2/6/2025,mean,Baktelekom,179645,155592,179.65,155.59,6,3479,966,1749
2/6/2025,mean,ULTEL,88531,92267,88.53,92.27,6,320,83,140
2/6/2025,mean,Delta Telecom,67663,56446,67.66,56.45,10,832,261,406
2/6/2025,mean,Smart Online,46997,42550,47,42.55,7,175,41,78
2/6/2025,mean,alfanet,53552,50287,53.55,50.29,5,136,40,88
2/6/2025,mean,Teleport,41465,43214,41.47,43.21,9,129,36,69
2/6/2025,mean,Azeurotel,133452,117996,133.45,118,5,218,62,112
2/6/2025,mean,KATV 1,67867,67970,67.87,67.97,5,2283,611,1187
2/6/2025,mean,Caspian Telecom,65213,66812,65.21,66.81,6,580,162,280
2/6/2025,mean,GSP,49106,49568,49.11,49.57,8,254,71,128
2/6/2025,mean,AzFiberNet,139360,142138,139.36,142.14,13,289,104,155
2/6/2025,mean,BeeOnline,53032,49898,53.03,49.9,5,143,32,74
2/6/2025,mean,iZONE,84421,77409,84.42,77.41,7,119,50,83
2/6/2025,mean,Selnet,123185,75312,123.19,75.31,7,750,175,354
2/6/2025,mean,ArazNET,15023,18766,15.02,18.77,103,102,25,63
2/6/2025,mean,Bulud Telecom,82786,76931,82.79,76.93,8,102,29,61
2/6/2025,mean,Metronet,138458,88273,138.46,88.27,6,342,107,190
2/7/2025,mean,All Providers Combined,128177,115358,128.18,115.36,9,18019,5203,9481
2/7/2025,mean,Citynet,171658,165501,171.66,165.5,7,2473,784,1424
2/7/2025,mean,EngiNet,65579,65841,65.58,65.84,12,781,231,425
2/7/2025,mean,Aztelekom,171542,153196,171.54,153.2,10,3076,793,1535
2/7/2025,mean,Azeronline,167908,119509,167.91,119.51,13,1351,387,763
2/7/2025,mean,Baktelekom,159640,143130,159.64,143.13,9,3409,1017,1891
2/7/2025,mean,ULTEL,81115,87021,81.12,87.02,5,314,95,145
2/7/2025,mean,Delta Telecom,66719,63073,66.72,63.07,9,710,264,406
2/7/2025,mean,Smart Online,38412,36470,38.41,36.47,13,118,37,63
2/7/2025,mean,alfanet,47448,45524,47.45,45.52,21,144,47,82
2/7/2025,mean,Teleport,34677,36644,34.68,36.64,9,159,44,67
2/7/2025,mean,Azeurotel,86370,73040,86.37,73.04,6,143,54,88
2/7/2025,mean,KATV 1,66689,66224,66.69,66.22,4,2066,615,1145
2/7/2025,mean,Caspian Telecom,72705,71680,72.71,71.68,5,523,159,253
2/7/2025,mean,GSP,43242,51855,43.24,51.86,5,231,72,147
2/7/2025,mean,AzFiberNet,135407,145534,135.41,145.53,5,220,71,114
2/7/2025,mean,BeeOnline,86297,91489,86.3,91.49,4,108,32,66
2/7/2025,mean,iZONE,87086,72822,87.09,72.82,6,143,51,88
2/7/2025,mean,Selnet,100422,59103,100.42,59.1,6,801,160,331
2/7/2025,mean,ArazNET,15154,14457,15.15,14.46,92,138,28,66
2/7/2025,mean,Metronet,143269,96773,143.27,96.77,8,407,117,204
2/8/2025,mean,All Providers Combined,121213,107726,121.21,107.73,10,17386,4717,8953
2/8/2025,mean,Citynet,152503,148816,152.5,148.82,8,2817,843,1495
2/8/2025,mean,EngiNet,54477,54674,54.48,54.67,19,877,227,424
2/8/2025,mean,Aztelekom,156137,140592,156.14,140.59,11,2579,689,1371
2/8/2025,mean,Azeronline,178119,107684,178.12,107.68,13,1225,359,719
2/8/2025,mean,Baktelekom,155542,139973,155.54,139.97,7,3384,892,1733
2/8/2025,mean,ULTEL,103227,109914,103.23,109.91,5,224,72,137
2/8/2025,mean,Delta Telecom,47461,42531,47.46,42.53,7,503,143,268
2/8/2025,mean,Smart Online,41577,36951,41.58,36.95,7,129,29,55
2/8/2025,mean,alfanet,47433,48308,47.43,48.31,19,149,35,82
2/8/2025,mean,Teleport,36233,43210,36.23,43.21,18,111,33,59
2/8/2025,mean,Azeurotel,123443,111802,123.44,111.8,13,201,49,78
2/8/2025,mean,KATV 1,64106,63868,64.11,63.87,6,2064,587,1165
2/8/2025,mean,Caspian Telecom,63978,66367,63.98,66.37,6,609,150,299
2/8/2025,mean,GSP,45654,56727,45.65,56.73,8,240,65,129
2/8/2025,mean,AzFiberNet,94330,100109,94.33,100.11,7,194,49,90
2/8/2025,mean,BeeOnline,105232,91210,105.23,91.21,9,101,29,68
2/8/2025,mean,iZONE,57319,52784,57.32,52.78,7,170,48,91
2/8/2025,mean,Selnet,116890,71498,116.89,71.5,6,641,161,331
2/8/2025,mean,Bulud Telecom,50664,50542,50.66,50.54,11,134,45,76
2/8/2025,mean,Metronet,108589,75325,108.59,75.33,9,286,97,174
2/8/2025,mean,Nest Fiber,80797,53017,80.8,53.02,5,113,18,34
2/9/2025,mean,All Providers Combined,123005,110207,123.01,110.21,8,15666,4201,8104
2/9/2025,mean,Citynet,159055,154599,159.06,154.6,7,2630,715,1384
2/9/2025,mean,EngiNet,62200,64392,62.2,64.39,11,726,202,374
2/9/2025,mean,Aztelekom,162181,146980,162.18,146.98,9,2228,607,1238
2/9/2025,mean,Azeronline,150134,108880,150.13,108.88,13,1132,333,659
2/9/2025,mean,Baktelekom,165235,145682,165.24,145.68,8,2911,793,1523
2/9/2025,mean,ULTEL,106186,100877,106.19,100.88,4,208,66,126
2/9/2025,mean,Delta Telecom,45901,36391,45.9,36.39,11,403,107,207
2/9/2025,mean,alfanet,45783,45498,45.78,45.5,7,144,48,76
2/9/2025,mean,Azeurotel,117264,104144,117.26,104.14,6,138,33,64
2/9/2025,mean,KATV 1,64569,65283,64.57,65.28,5,2185,553,1113
2/9/2025,mean,Caspian Telecom,58736,60827,58.74,60.83,7,563,153,267
2/9/2025,mean,GSP,42699,42486,42.7,42.49,10,142,38,85
2/9/2025,mean,AzFiberNet,88919,115266,88.92,115.27,5,129,38,79
2/9/2025,mean,iZONE,65874,60253,65.87,60.25,3,121,42,72
2/9/2025,mean,Selnet,101902,65829,101.9,65.83,9,713,160,327
2/9/2025,mean,ArazNET,12653,12420,12.65,12.42,90,113,29,66
2/9/2025,mean,Bulud Telecom,77400,69888,77.4,69.89,6,115,48,73
2/9/2025,mean,Metronet,112094,72692,112.09,72.69,4,301,91,159
2/10/2025,median,All Providers Combined,71327,65506,71.33,65.51,5,15899,4286,7929
2/10/2025,median,Citynet,92745,93757,92.75,93.76,4,2549,726,1284
2/10/2025,median,EngiNet,51549,43705,51.55,43.71,5,597,170,315
2/10/2025,median,Aztelekom,93937,89172,93.94,89.17,8,2584,649,1287
2/10/2025,median,Azeronline,92198,84903,92.2,84.9,10,1259,315,659
2/10/2025,median,Baktelekom,76741,67977,76.74,67.98,5,2854,775,1492
2/10/2025,median,Delta Telecom,40326,35064,40.33,35.06,4,667,247,387
2/10/2025,median,alfanet,52290,51976,52.29,51.98,3,123,35,69
2/10/2025,median,Teleport,29389,30429,29.39,30.43,3,153,40,66
2/10/2025,median,Azeurotel,78589,74402,78.59,74.4,4,146,46,74
2/10/2025,median,KATV 1,72497,80260,72.5,80.26,3,1635,455,919
2/10/2025,median,Caspian Telecom,75678,82045,75.68,82.05,3,503,141,250
2/10/2025,median,GSP,44658,43315,44.66,43.32,4,339,98,154
2/10/2025,median,AzFiberNet,56082,59622,56.08,59.62,3,276,76,123
2/10/2025,median,BeeOnline,51201,49338,51.2,49.34,4,117,30,52
2/10/2025,median,iZONE,49316,49805,49.32,49.81,3,211,50,92
2/10/2025,median,Selnet,51385,32514,51.39,32.51,5,693,171,292
2/10/2025,median,ArazNET,14063,12556,14.06,12.56,111,105,16,59
2/10/2025,median,Bulud Telecom,54760,56169,54.76,56.17,3,116,39,72
2/10/2025,median,Metronet,43251,38781,43.25,38.78,4,315,88,164
2/11/2025,median,All Providers Combined,74501,70282,74.5,70.28,5,16728,4466,8394
2/11/2025,median,Citynet,90853,92849,90.85,92.85,4,2866,802,1511
2/11/2025,median,EngiNet,49976,41777,49.98,41.78,4,592,162,329
2/11/2025,median,Aztelekom,81829,80945,81.83,80.95,8,2638,660,1332
2/11/2025,median,Azeronline,109346,94327,109.35,94.33,9,1290,365,690
2/11/2025,median,Baktelekom,90928,87087,90.93,87.09,5,3150,869,1635
2/11/2025,median,Delta Telecom,36601,32928,36.6,32.93,4,729,227,370
2/11/2025,median,alfanet,47997,43448,48,43.45,3,135,36,69
2/11/2025,median,Teleport,30080,32642,30.08,32.64,5,165,50,73
2/11/2025,median,Azeurotel,65958,60794,65.96,60.79,4,132,46,78
2/11/2025,median,KATV 1,75395,80213,75.4,80.21,3,1828,523,981
2/11/2025,median,Caspian Telecom,73194,84317,73.19,84.32,3,426,125,235
2/11/2025,median,GSP,48746,51560,48.75,51.56,4,198,57,116
2/11/2025,median,AzFiberNet,55496,49388,55.5,49.39,4,207,58,103
